Directory,勘誤,勘誤備註說明,序號,縣市 County,縣市及鄉鎮市區 County and Area,村里 Village,預計收容村里 Service Area,避難收容處所地址 Address,避難收容處所名稱 Shelter Name,適用災害類別 Disaster Categories,適合避難弱者安置 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,預計收容人數 Capacity,緯度,經度,管理人姓名,管理人電話,經緯度
,,,4953,新北市,新北市板橋區,堂春里,溪洲、溪福、堂春、成和、溪北、崑崙,金門街289號,溪洲國小,"地震-Earthquake,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,1021,24.9873,121.4309,謝瀚頡組長,2686770551,"24.9873,121.4309"
,,,4954,臺北市,臺北市文山區,明義里,明義里、明興里、忠順里、順興里,文山區木柵路2段138巷61號,明道國小,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,42,24.9874,121.5626,莊文玲,02-29392821#14,"24.9874,121.5626"
,只是漏字或多字,沒填寫村里,4955,臺北市,臺北市文山區,,木柵里、忠順里、順興里,文山區木柵路3段102巷12號,木柵國中,"水災-Flooding,地震-Earthquake",是 Shelter for Vulnerable People,室內 Indoor,否,30,24.9875,121.5677,余鎮遠,02-29393031#600,"24.9875,121.5677"
,,,4956,桃園市,桃園市龜山區,兔坑里,兔坑里、福源里,大同路918號,兔坑社區活動中心,"水災-Flooding,地震-Earthquake,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,120,24.987578,121.35073,詹文峰,03-3207928,"24.987578,121.35073"
,[完成勘誤] 只是漏字或多字,沒填寫村里：華興里；缺永建國小新址？,4957,臺北市,臺北市文山區,,試院里、華興里,文山區試院路2號,永建國小,"水災-Flooding,地震-Earthquake",是 Shelter for Vulnerable People,室內 Indoor,否,30,24.9876,121.55,陳佳雯,02-22363855#125,"24.9876,121.55"
,,,4958,桃園市,桃園市龜山區,幸福里,幸福里,幸福一街38號1樓,幸福社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami,坡地災害-HillslopeDisaster",是 Shelter for Vulnerable People,室內 Indoor,否,82,24.988014,121.33609,林文德,03-3290331,"24.988014,121.33609"
,只是漏字或多字,沒填寫村里,4959,桃園市,桃園市桃園區,,本市中路區各里,桃園市國強七街、國豐二街口,龍岡公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,400,24.9882,121.2782,林義順,3354757,"24.9882,121.2782"
,地區範圍稱呼用詞待確認,,4960,桃園市,桃園市桃園區,南門里,本市埔子區各里,復興路303號,南門國小,"水災-Flooding,土石流-Landslide",否 No,室內 Indoor,室外 Outdoor,159,24.9886,121.3044,吳成豪,03-3370576#510,"24.9886,121.3044"
,,,4961,桃園市,桃園市龜山區,山福里,山福里、中興里,中興路152號,山福集會所,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,120,24.988719,121.331807,劉德豐,03-3191223,"24.988719,121.331807"
,只是漏字或多字,沒填寫村里,4962,桃園市,桃園市桃園區,,本市大樹林區各里,桃園市桃鶯路、大林路口,建國公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,1400,24.9888,121.3173,林義順,3354757,"24.9888,121.3173"
,難字無法顯示-地名,,4963,新北市,新北市土城區,安和里,安和里 延和里 延壽里 平和里 延祿里 ?廷里 延吉里,延和路23號,安和國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,2293,24.988807,121.464774,黃富聰,02-22603451-131,"24.988807,121.464774"
,只是漏字或多字,沒填寫村里,4964,桃園市,桃園市桃園區,,本市中路區各里,龍城五街邊,龍祥公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,100,24.9889,121.3111,林義順,03-3354757,"24.9889,121.3111"
,,,4965,桃園市,桃園市桃園區,汴洲里,汴洲,水汴一路112號,汴洲社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,178,24.9889,121.3111,邱垂雲,03-3255924,"24.9889,121.3111"
,地區範圍稱呼用詞待確認,且沒填寫村里,4966,桃園市,桃園市桃園區,,本市埔子區各里,桃園市溫洲街、蓮華街口,溫州公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,800,24.9889,121.3111,林義順,03-3354757,"24.9889,121.3111"
,,,4967,新北市,新北市中和區,景南里,安和里、安平里、中安里、泰安里、秀山里、秀成里、秀福里、秀景里、秀明里、秀峰里、秀仁里、秀義里、東南里、崇南里、景南里、景平里、景新里、秀水里、宜安里、安順里、秀士里、興南里、景本里,中和區景新街467巷37號,景新國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,897,24.9893,121.515,劉師政,02-22482688＃286,"24.9893,121.515"
,,,4968,桃園市,桃園市桃園區,龍鳳里,龍鳳、龍岡、龍安、中信、龍祥、龍壽、龍山,國豐二街6號,龍岡社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,92,24.9895,121.2805,黃進強,03-3696213,"24.9895,121.2805"
,只是漏字或多字,沒填寫村里,4969,臺北市,臺北市文山區,,景美里、景行里、景東里,文山區景文街108號,景美國小,"水災-Flooding,地震-Earthquake",是 Shelter for Vulnerable People,室內 Indoor,否,74,24.9895,121.5408,莊琬婷,02-29322151#130,"24.9895,121.5408"
,,,4970,新北市,新北市中和區,中興里,外南里、復興里、和興里、景安里、景文里、福南里、中興里、吉興里,中和區復興路301巷6號,復興國小,"水災-Flooding,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,946,24.9896,121.5019,劉師政,02-22482688＃286,"24.9896,121.5019"
,只是漏字或多字,沒填寫村里,4971,臺北市,臺北市文山區,,木新里、老泉里,臺北市木柵路3段220號10樓,行政中心大禮堂,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,60,24.9896,121.5701,周如倩,29365522#324,"24.9896,121.5701"
,,,4972,新北市,新北市板橋區,溪北里,溪北、崑崙、成和、堂春、溪福、溪洲,篤行路二段132號,沙崙國小,地震-Earthquake,否 No,室內 Indoor,室外 Outdoor,1692,24.9897,121.4305,王亭雅組長,26812764832,"24.9897,121.4305"
,,,4973,新北市,新北市中和區,外南里,備用（壽南里、復興里、外南里、和興里、景福里、景文里、景安里、福南里、中興里、吉興里）,南山路236號6樓,復興大樓圖書館,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,25,24.9897,121.5065,劉師政,02-22482688#286,"24.9897,121.5065"
,,,4974,桃園市,桃園市龜山區,大同里,大同里,明德路203巷10號,大同社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,133,24.989757,121.343269,施昭玲,03-3200962,"24.989757,121.343269"
,,,4975,桃園市,桃園市中壢區,內厝里,內厝里,月眉路1段2號,中壢區內厝活動中心,"地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,55,24.989775,121.179172,余潔雯,03-4271801#1210,"24.989775,121.179172"
,,,4976,桃園市,桃園市龜山區,山德里,山德里、山頂里,頂興路2巷14號,山德社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,68,24.989945,121.328351,林俐玲,03-3207676,"24.989945,121.328351"
,,,4977,新北市,新北市樹林區,樹東里,保安、樹德、樹西、樹東、圳福、樹福、文林,鎮前街93號,樹林區公所,"水災-Flooding,地震-Earthquake,土石流-Landslide",是 Shelter for Vulnerable People,室內 Indoor,否,215,24.989981,121.424633,社會人文課長 童冠璋,02-26812106#1606,"24.989981,121.424633"
,,,4978,新北市,新北市樹林區,樹西里,保安、潭底、樹德、樹西、樹人、坡內、樹興、樹福、文林、育林,育英街176號,樹林國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,304,24.99003,121.418101,事務組長黃奎瑋,26812014轉832,"24.99003,121.418101"
,,,4979,新北市,新北市中和區,錦中里,備用,中和區圓通路292號,錦和國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,1173,24.9901,121.4893,劉師政,02-22482688#286,"24.9901,121.4893"
,只是漏字或多字,沒填寫村里,4980,臺北市,臺北市文山區,,木新里、木柵里,文山區木柵路3段191號,木柵國小,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,155,24.9903,121.5702,林光媚,02-29391234#130,"24.9903,121.5702"
,,,4981,新北市,新北市石碇區,石碇里,石碇里、潭邊里、隆盛里、烏塗里、彭山里、豐林里、永安里、格頭里,石碇西街15號,石碇國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,109,24.9903,121.659,李炳坤/李玳辰,02-26631244#13/#29,"24.9903,121.659"
,,,4982,臺北市,臺北市文山區,萬興里,指南里、政大里、萬興里,文山區秀明路2段114號,萬興國小,"水災-Flooding,地震-Earthquake",是 Shelter for Vulnerable People,室內 Indoor,否,125,24.9904,121.5766,錢宜黎,02-29381721#131,"24.9904,121.5766"
,,,4983,新北市,新北市板橋區,華德里,華德、信義、華東,四川路二段245巷60號,信義國小,地震-Earthquake,否 No,室內 Indoor,室外 Outdoor,1024,24.9917,121.4528,郭逸涵組長,89667817122,"24.9917,121.4528"
,只是漏字或多字,沒填寫村里,4984,桃園市,桃園市桃園區,,本市中路區各里,國強一街、益壽一街口,國強公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,100,24.992,121.2827,林義順,03-3354757,"24.992,121.2827"
,,,4985,桃園市,桃園市桃園區,文化里,本市市中心區各里,民權路67號,桃園國小,"水災-Flooding,土石流-Landslide",否 No,室內 Indoor,室外 Outdoor,212,24.9923,121.3102,劉弘峰,03-3322268#511,"24.9923,121.3102"
,難字無法顯示-地名,,4986,新北市,新北市中和區,錦中里,仁和里、中正里、建和里、力行里、錦和里、錦昌里、灰�h里、德行里、中山里、碧河里、錦中里、錦盛里、正行里,中和區錦和路163號,錦和中學,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,2543,24.9925,121.4911,劉師政,02-22482688＃286,"24.9925,121.4911"
,,,4987,桃園市,桃園市龜山區,新路里,全區,中山街26號,龜山區公所本所（三樓禮堂）,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,200,24.992506,121.337823,蔡政宏,03-3203711213,"24.992506,121.337823"
,只是漏字或多字,沒填寫村里,4988,桃園市,桃園市桃園區,,本市市中心區各里,民族路與三民路三段口,民族公園,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,否,室外 Outdoor,200,24.9926,121.3086,林義順,03-3354757,"24.9926,121.3086"
,,,4989,桃園市,桃園市桃園區,文昌里,文昌、文化、長美、南華,民族路110號三、四樓,市中心區聯合里集會所文明、文昌、文化、南華里,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,129,24.9926,121.3091,卓維順,3348058#1109,"24.9926,121.3091"
,只是漏字或多字,沒填寫村里,4990,臺北市,臺北市文山區,,景行里、景華里、景東里原收容人數101人，修為80人？,文山區景中街27號,景美國中,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,80,24.993,121.5429,張光耀,02-89353130#501,"24.993,121.5429"
,,,4991,桃園市,桃園市桃園區,文昌里,武陵、文明、西湖、永興,民權路24號7樓,長青學苑,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,42,24.9934,121.3105,林宜蓁,3361367,"24.9934,121.3105"
,,,4992,桃園市,桃園市桃園區,光興里,光興、中正、西門、文中、中興,縣府路7號,桃園市公所禮堂,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,64,24.9939,121.3015,陳錫恩,03-3348058#1211,"24.9939,121.3015"
,難字無法顯示-地名,,4993,新北市,新北市中和區,嘉慶里,平河里、信和里、仁和里、灰�h里、嘉穗里、文元里、民安里、明德里、嘉慶里,中和區連城路460號,中和高中,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,2072,24.994,121.4783,劉師政,02-22482688#286,"24.994,121.4783"
,只是漏字或多字,沒填寫村里,4994,臺北市,臺北市文山區,,景慶里、景仁里,文山區景福街225號,溪口國小,"水災-Flooding,地震-Earthquake",是 Shelter for Vulnerable People,室內 Indoor,否,90,24.9941,121.5387,劉家森,29350955＃715,"24.9941,121.5387"
,,,4995,桃園市,桃園市龜山區,龜山里,龜山里,中興路一段50號,龜山社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,70,24.994116,121.338374,張慶圳,03-3505657,"24.994116,121.338374"
,,,4996,新北市,新北市中和區,秀山里,安和里、秀山里、秀成里、秀福里、秀景里、秀明里、秀峰里、秀仁里、秀水里、秀義里、秀士里,中和區立人街2號,秀山國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,室外 Outdoor,4228,24.9942,121.5212,劉師政,02-22482688＃286,"24.9942,121.5212"
,,,4997,新北市,新北市板橋區,五權里,五權、廣福、和平、重慶、大豐、仁愛、華德,廣和街31號,重慶國小,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,2135,24.9945,121.4624,方素英組長,29565592305,"24.9945,121.4624"
,,,4998,桃園市,桃園市龜山區,新路里,新路里、陸光里、新興里,永安街77號,新路社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,60,24.994912,121.334421,黃清桃,03-3204836,"24.994912,121.334421"
,,,4999,桃園市,桃園市龜山區,大同里,龜山里,大同路23號,壽山高級中學,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,796,24.994986,121.341548,陳瑋哲,3501778#511,"24.994986,121.341548"
,,,5000,桃園市,桃園市桃園區,東門里,本市市中心區各里,東國街14號,東門國小,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,室外 Outdoor,550,24.9952,121.3149,劉玫鳳,03-3322057#512,"24.9952,121.3149"
,只是漏字或多字,沒填寫村里,5001,臺北市,臺北市文山區,,全區,臺北市文山區景興路與景華街交叉口,景華公園,地震-Earthquake,是 Shelter for Vulnerable People,否,室外 Outdoor,1350,24.9956,121.5446,高奕翔,2788-4255,"24.9956,121.5446"
,,,5002,新北市,新北市永和區,智光里,智光里、潭墘里、潭安里、民族里、民本里,永和區智光里中正路100號,智光商工,"地震-Earthquake,土石流-Landslide,海嘯-Tsunami",否 No,室內 Indoor,室外 Outdoor,722,24.9957,121.5143,張傳奇,29432491#220,"24.9957,121.5143"
,,,5003,桃園市,桃園市中壢區,芝芭里,芝芭里,啟文路175號,中壢市芭里社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide",否 No,室內 Indoor,否,50,24.995705,121.203831,余潔雯,03-4271801#1210,"24.995705,121.203831"
,,,5004,桃園市,桃園市桃園區,西門里,本市中路區各里,莒光街2號,桃園國中,"水災-Flooding,土石流-Landslide",否 No,室內 Indoor,室外 Outdoor,70,24.9958,121.3048,劉秀娥,03-3353070,"24.9958,121.3048"
,只是漏字或多字,沒填寫村里,5005,臺北市,臺北市文山區,,博嘉里、萬美里、萬芳里,文山區木柵路4段77號,木柵高工,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,169,24.9959,121.5719,蔡明雄,02-22300506#601,"24.9959,121.5719"
,,,5006,臺北市,臺北市文山區,興安里,興安里、興福里、景東里,文山區景華街150巷21號,景興國小,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,126,24.9961,121.5482,張郁敏,02-29329438#41,"24.9961,121.5482"
,只是漏字或多字,沒填寫村里,5007,臺北市,臺北市文山區,,景華里、萬有里,文山區景興路46巷2號,景興國中,"水災-Flooding,地震-Earthquake",否 No,室內 Indoor,否,100,24.9962,121.5443,朱美銀,02-29323794#130,"24.9962,121.5443"
,位置有誤,,5008,臺北市,臺北市文山區,興得里,全區,興隆路三段222號,臺北市文山運動中心,地震-Earthquake,否 No,室內 Indoor,否,189,24.9962,121.5443,劉宜庭,2570-2330轉6423,"24.9962,121.5443"
,,,5009,桃園市,桃園市龜山區,嶺頂里,嶺頂里、新嶺里,西嶺頂24號,嶺頂社區活動中心,"水災-Flooding,地震-Earthquake,土石流-Landslide,海嘯-Tsunami",是 Shelter for Vulnerable People,室內 Indoor,否,68,24.996761,121.342294,呂博夫,03-3293595,"24.996761,121.342294"
